,CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,Coupon_ID
6830,16402,21258,2/24/2019,GGOEYAAB034615,2,15.19,64.01,Clicked,Feb-Apparel
6831,16402,21260,2/24/2019,GGOENEBJ079499,2,149.0,6.5,Used,Feb-Nest-USA
6832,16402,21261,2/24/2019,GGOEAFKQ020499,3,1.59,35.3,Used,Feb-Office
6833,16402,21261,2/24/2019,GGOEGBJC019999,5,3.99,35.3,Clicked,Feb-Bags
6834,16402,21261,2/24/2019,GGOEGBRJ037399,1,55.99,35.3,Clicked,Feb-Bags
6835,16402,21261,2/24/2019,GGOEGCLB020832,1,8.79,35.3,Clicked,Feb-Bags
6836,16402,21261,2/24/2019,GGOEGCMB020932,1,17.59,35.3,Clicked,Feb-Bags
6837,16402,21261,2/24/2019,GGOEGHGH019699,3,2.8,35.3,Used,Feb-Lifestyle
6838,16402,21261,2/24/2019,GGOEGOAQ018099,2,3.19,35.3,Clicked,Feb-Office
6839,16402,21261,2/24/2019,GGOEWFKA082999,4,2.39,35.3,Not Used,Feb-Waze
6840,15023,21261,2/24/2019,GGOEYHPA003510,3,17.59,35.3,Clicked,Feb-Headgear
6841,15023,21262,2/24/2019,GGOENEBQ078999,1,119.0,6.5,Clicked,Feb-Nest-USA
6842,15023,21263,2/24/2019,GGOENEBJ079499,2,149.0,6.5,Clicked,Feb-Nest-USA
6843,15023,21264,2/24/2019,GGOEGAAJ032315,1,15.19,35.96,Clicked,Feb-Apparel
6844,15023,21264,2/24/2019,GGOEGAAJ073015,1,17.59,35.96,Clicked,Feb-Apparel
6845,15023,21264,2/24/2019,GGOEGAAJ073416,1,15.19,35.96,Not Used,Feb-Apparel
6846,15023,21264,2/24/2019,GGOEGAAQ010415,4,13.59,35.96,Used,Feb-Apparel
6847,15023,21264,2/24/2019,GGOEGAAQ010416,2,13.59,35.96,Not Used,Feb-Apparel
6848,15023,21264,2/24/2019,GGOEGAYH067924,1,15.19,35.96,Clicked,Feb-Apparel
6849,15023,21264,2/24/2019,GGOEGBFC018799,1,3.99,35.96,Clicked,Feb-Bags
6850,15023,21264,2/24/2019,GGOEGBMJ013399,5,3.99,35.96,Used,Feb-Bags
6851,15023,21264,2/24/2019,GGOEGBPB021199,1,11.99,35.96,Clicked,Feb-Bags
6852,15023,21264,2/24/2019,GGOEGFSR022099,3,1.59,35.96,Not Used,Feb-Lifestyle
6853,15023,21264,2/24/2019,GGOEGHPJ080310,1,15.19,35.96,Clicked,Feb-Headgear
6854,15023,21265,2/24/2019,GGOEGAWC062849,1,30.39,12.76,Not Used,Feb-Apparel
6855,15023,21266,2/24/2019,GGOEADHB014799,1,10.39,6.5,Not Used,Feb-Drinkware
6856,15023,21266,2/24/2019,GGOEAKDH019899,1,3.19,6.5,Clicked,Feb-Lifestyle
6857,15023,21266,2/24/2019,GGOEGDHC018299,1,2.39,6.5,Not Used,Feb-Drinkware
6858,15023,21267,2/24/2019,GGOENEBB078899,1,119.0,6.5,Used,Feb-Nest-USA
6859,15023,21267,2/24/2019,GGOENEBJ079499,1,149.0,6.5,Not Used,Feb-Nest-USA
6860,15023,21267,2/24/2019,GGOENEBQ078999,1,119.0,6.5,Used,Feb-Nest-USA
6861,15023,21267,2/24/2019,GGOENEBQ079099,1,79.0,6.5,Clicked,Feb-Nest-USA
6862,15023,21269,2/24/2019,GGOENEBJ079499,1,149.0,35.3,Clicked,Feb-Nest-USA
6863,15023,21270,2/24/2019,GGOEAOCH014199,5,7.19,41.3,Used,Feb-Office
6864,15023,21270,2/24/2019,GGOEGDHQ014899,5,19.99,41.3,Clicked,Feb-Drinkware
6865,15023,21270,2/24/2019,GGOEGOAC016199,5,7.99,41.3,Used,Feb-Office
6866,15023,21270,2/24/2019,GGOEGOAQ012899,10,2.0,41.3,Clicked,Feb-Office
6867,15023,21270,2/24/2019,GGOEGOCB017499,10,8.79,41.3,Clicked,Feb-Office
6868,15023,21270,2/24/2019,GGOEYOLR018699,10,5.59,41.3,Not Used,Feb-Office
6869,15023,21271,2/24/2019,GGOEAHPB080210,1,15.19,62.74,Used,Feb-Apparel
6870,15023,21271,2/24/2019,GGOEGACB023699,3,10.39,62.74,Used,Feb-Lifestyle
6871,15023,21271,2/24/2019,GGOEGAYR023499,3,7.99,62.74,Used,Feb-Lifestyle
6872,15023,21271,2/24/2019,GGOEGBJB022599,3,27.99,62.74,Clicked,Feb-Bags
6873,15023,21271,2/24/2019,GGOEGBMC073699,3,17.59,62.74,Clicked,Feb-More Bags
6874,15023,21271,2/24/2019,GGOEGBRC021399,2,18.39,62.74,Clicked,Feb-Lifestyle
6875,15023,21271,2/24/2019,GGOEGBRP037599,1,18.39,62.74,Clicked,Feb-Lifestyle
6876,15023,21271,2/24/2019,GGOEGCMB020932,3,17.59,62.74,Used,Feb-Bags
6877,17402,21271,2/24/2019,GGOEGDHC022999,1,17.59,62.74,Clicked,Feb-Drinkware
6878,15311,21271,2/24/2019,GGOEGDHJ023099,1,17.59,62.74,Used,Feb-Drinkware
6879,15311,21271,2/24/2019,GGOEGHPA002910,1,17.59,62.74,Used,Feb-Headgear
6880,15311,21271,2/24/2019,GGOEGHPB080410,1,15.19,62.74,Clicked,Feb-Headgear
6881,15311,21271,2/24/2019,GGOEGOCB078299,1,26.39,62.74,Clicked,Feb-Notebooks & Journals
6882,15311,21271,2/24/2019,GGOEGOCD078199,1,26.39,62.74,Not Used,Feb-Notebooks & Journals
6883,15311,21272,2/24/2019,GGOENEBB078899,1,119.0,6.5,Not Used,Feb-Nest-USA
6884,15311,21274,2/24/2019,GGOEADHH073999,1,18.99,6.5,Clicked,Feb-Drinkware
6885,15311,21274,2/24/2019,GGOEGBCR024399,1,13.99,6.5,Clicked,Feb-Bags
6886,15311,21274,2/24/2019,GGOEGCBQ016499,4,2.5,6.5,Used,Feb-Housewares
6887,15311,21274,2/24/2019,GGOEGDHC074099,1,18.99,6.5,Clicked,Feb-Drinkware
6888,15311,21274,2/24/2019,GGOEGDHR018499,2,2.99,6.5,Used,Feb-Drinkware
6889,15311,21274,2/24/2019,GGOEGDWC020199,1,8.99,6.5,Used,Feb-Drinkware
6890,15311,21274,2/24/2019,GGOEGFSR022099,4,1.99,6.5,Clicked,Feb-Lifestyle
6891,15311,21274,2/24/2019,GGOEGHPJ080110,1,18.99,6.5,Clicked,Feb-Headgear
6892,15311,21274,2/24/2019,GGOEGOAA017099,1,3.99,6.5,Clicked,Feb-Office
6893,15311,21274,2/24/2019,GGOEGOAR013099,1,5.5,6.5,Clicked,Feb-Office
6894,15311,21274,2/24/2019,GGOEGOBG023599,2,2.99,6.5,Used,Feb-Office
6895,15311,21274,2/24/2019,GGOEGOCC017599,2,3.99,6.5,Clicked,Feb-Office
6896,15311,21276,2/24/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
6897,15311,21276,2/24/2019,GGOENEBQ079099,4,79.0,6.5,Clicked,Feb-Nest-USA
6898,15311,21277,2/24/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
6899,15311,21280,2/24/2019,GGOEGADB059615,1,74.99,6.5,Clicked,Feb-Apparel
6900,15311,21280,2/24/2019,GGOEGDHQ014899,2,24.99,6.5,Used,Feb-Drinkware
6901,15311,21280,2/24/2019,GGOEGDWC020199,2,8.99,6.5,Used,Feb-Drinkware
6902,15311,21280,2/24/2019,GGOEGPJC203399,1,4.99,6.5,Used,Feb-Lifestyle
6903,15311,21283,2/24/2019,GGOEGADJ057116,1,87.99,6.5,Clicked,Feb-Apparel
6904,15311,21283,2/24/2019,GGOEGAPJ058013,1,87.99,6.5,Clicked,Feb-Apparel
6905,15311,21283,2/24/2019,GGOEGAPJ058014,2,87.99,6.5,Clicked,Feb-Apparel
6906,15311,21283,2/24/2019,GGOEGAPJ058016,1,87.99,6.5,Clicked,Feb-Apparel
6907,15311,21284,2/24/2019,GGOENEBJ079499,2,149.0,6.5,Used,Feb-Nest-USA
6908,15311,21284,2/24/2019,GGOENEBQ078999,1,119.0,6.5,Not Used,Feb-Nest-USA
6909,15311,21285,2/24/2019,GGOENEBJ079499,2,149.0,6.5,Used,Feb-Nest-USA
6910,15311,21286,2/24/2019,GGOENEBQ078999,1,119.0,6.5,Clicked,Feb-Nest-USA
6911,15426,21287,2/24/2019,GGOEGBJC019999,5,3.99,117.7,Not Used,Feb-Bags
6912,15426,21287,2/24/2019,GGOEGDHG082499,5,11.19,117.7,Used,Feb-Google
6913,15426,21287,2/24/2019,GGOEGOAC021799,5,0.79,117.7,Clicked,Feb-Office
6914,15426,21287,2/24/2019,GGOEGOCL077699,5,11.99,117.7,Clicked,Feb-Notebooks & Journals
6915,15426,21288,2/24/2019,GGOEGBRJ037399,1,55.99,6.5,Clicked,Feb-Bags
6916,15426,21290,2/24/2019,GGOEGAAJ080614,1,15.99,6.5,Used,Feb-Apparel
6917,15426,21290,2/24/2019,GGOEGAWR061148,1,19.19,6.5,Not Used,Feb-Apparel
6918,15426,21290,2/24/2019,GGOEGHPL003315,1,17.59,6.5,Not Used,Feb-Headgear
6919,15426,21291,2/24/2019,GGOENEBJ079499,2,149.0,6.5,Not Used,Feb-Nest-USA
6920,15426,21292,2/24/2019,GGOEGALQ034213,1,15.19,6.5,Used,Feb-Apparel
6921,15426,21293,2/24/2019,GGOEGCKQ013199,1,1.99,6.5,Used,Feb-Lifestyle
6922,15426,21293,2/24/2019,GGOEGHPJ080110,1,18.99,6.5,Clicked,Feb-Headgear
6923,15426,21293,2/24/2019,GGOEGOAA017099,1,3.99,6.5,Used,Feb-Office
6924,15426,21293,2/24/2019,GGOEGPJC203399,1,4.99,6.5,Used,Feb-Lifestyle
6925,15426,21294,2/24/2019,GGOEYDHJ019399,15,6.39,35.96,Clicked,Feb-Drinkware
6926,15426,21294,2/24/2019,GGOEYOCR078099,15,7.99,35.96,Clicked,Feb-Notebooks & Journals
6927,15426,21295,2/24/2019,GGOEGAFB035815,1,44.79,6.5,Clicked,Feb-Apparel
6928,15426,21296,2/24/2019,GGOEGAWH061349,1,19.19,6.5,Used,Feb-Apparel
6929,15426,21297,2/24/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
6930,15426,21297,2/24/2019,GGOENEBQ079199,5,79.0,6.5,Clicked,Feb-Nest-USA
6931,15426,21298,2/24/2019,GGOENEBB078899,3,119.0,6.5,Not Used,Feb-Nest-USA
6932,15426,21299,2/24/2019,GGOENEBB079299,1,79.0,6.5,Used,Feb-Nest-USA
6933,15426,21299,2/24/2019,GGOENEBQ078999,1,119.0,6.5,Not Used,Feb-Nest-USA
6934,15426,21300,2/24/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
6935,15426,21302,2/24/2019,GGOENEBB078899,1,119.0,6.5,Used,Feb-Nest-USA
6936,15426,21304,2/24/2019,GGOEGAFB035815,1,44.79,6.5,Used,Feb-Apparel
6937,15426,21305,2/24/2019,GGOEAHPJ074410,20,10.99,6.5,Used,Feb-Apparel
6938,15426,21305,2/24/2019,GGOEAKDH019899,50,3.99,6.5,Clicked,Feb-Lifestyle
6939,15426,21305,2/24/2019,GGOEGATB060416,1,74.99,6.5,Used,Feb-Apparel
6940,15426,21305,2/24/2019,GGOEGBFC018799,25,4.99,6.5,Used,Feb-Bags
6941,15426,21305,2/24/2019,GGOEGBJR018199,20,3.5,6.5,Clicked,Feb-Bags
6942,15426,21305,2/24/2019,GGOEGDHR082199,24,13.99,6.5,Clicked,Feb-Drinkware
6943,15426,21305,2/24/2019,GGOEGFKQ020399,20,1.99,6.5,Not Used,Feb-Office
6944,15426,21305,2/24/2019,GGOEGHGH019699,30,3.5,6.5,Used,Feb-Lifestyle
6945,15426,21305,2/24/2019,GGOEGOFH020299,25,1.99,6.5,Clicked,Feb-Office
6946,15426,21306,2/24/2019,GGOEAFKQ020599,1,2.99,20.0,Clicked,Feb-Office
6947,15426,21306,2/24/2019,GGOEGCKQ013199,1,1.99,20.0,Used,Feb-Lifestyle
6948,15426,21306,2/24/2019,GGOEGFKQ020799,1,2.99,20.0,Clicked,Feb-Office
6949,15426,21307,2/24/2019,GGOEGHPB071610,1,8.79,6.5,Clicked,Feb-Apparel
6950,15426,21308,2/24/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
6951,15426,21310,2/24/2019,GGOEGADB056913,1,119.99,6.5,Not Used,Feb-Apparel
6952,15426,21310,2/24/2019,GGOEGADB057313,1,74.99,6.5,Clicked,Feb-Apparel
6953,15426,21310,2/24/2019,GGOEGDHC018299,1,2.99,6.5,Used,Feb-Drinkware
6954,15426,21310,2/24/2019,GGOEGOAB012999,1,5.99,6.5,Used,Feb-Office
6955,15426,21310,2/24/2019,GGOEGOAJ021599,1,19.99,6.5,Used,Feb-Office
6956,15426,21310,2/24/2019,GGOEGOAR021999,1,1.5,6.5,Used,Feb-Office
6957,15426,21310,2/24/2019,GGOEGOLC013299,1,5.99,6.5,Used,Feb-Office
6958,15426,21311,2/24/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
6959,15426,21312,2/24/2019,GGOENEBQ078999,3,119.0,6.5,Clicked,Feb-Nest-USA
6960,15426,21313,2/24/2019,GGOEGAEB027814,1,16.99,6.5,Clicked,Feb-Apparel
6961,15426,21313,2/24/2019,GGOEGAEJ028114,1,16.99,6.5,Clicked,Feb-Apparel
6962,15426,21313,2/24/2019,GGOEGATB060614,1,98.99,6.5,Not Used,Feb-Apparel
6963,15426,21314,2/24/2019,GGOENEBJ081899,1,199.0,8.7,Used,Feb-Nest-Canada
6964,15426,21314,2/24/2019,GGOENEBQ081599,1,149.0,8.7,Used,Feb-Nest-Canada
6965,15426,21315,2/24/2019,GGOEGALQ034215,1,15.19,6.5,Used,Feb-Apparel
6966,15426,21315,2/24/2019,GGOENEBB078899,1,119.0,6.5,Used,Feb-Nest-USA
6967,15426,21315,2/24/2019,GGOENEBQ078999,2,119.0,6.5,Not Used,Feb-Nest-USA
6968,15426,21316,2/24/2019,GGOENEBQ078999,1,119.0,6.5,Clicked,Feb-Nest-USA
6969,15426,21317,2/24/2019,GGOEGDHR018499,1,2.99,6.5,Clicked,Feb-Drinkware
6970,15426,21317,2/24/2019,GGOEGFYQ016599,1,1.99,6.5,Used,Feb-Drinkware
6971,15426,21317,2/24/2019,GGOEGHGR019499,1,3.5,6.5,Clicked,Feb-Lifestyle
6972,15426,21319,2/24/2019,GGOEAAAJ080815,1,19.99,6.5,Used,Feb-Apparel
6973,15426,21319,2/24/2019,GGOEGAAJ032315,1,18.99,6.5,Used,Feb-Apparel
6974,15426,21320,2/25/2019,GGOEGDHB071999,1,27.19,6.5,Clicked,Feb-Drinkware
6975,15426,21320,2/25/2019,GGOEGDHC074099,2,15.19,6.5,Used,Feb-Drinkware
6976,15426,21320,2/25/2019,GGOEGDHJ082599,1,19.99,6.5,Used,Feb-Google
6977,15426,21322,2/25/2019,GGOEAAAC080915,1,19.99,6.5,Clicked,Feb-Apparel
6978,15426,21322,2/25/2019,GGOEGAAR010715,1,16.99,6.5,Clicked,Feb-Apparel
6979,15426,21322,2/25/2019,GGOEGAEA030414,1,19.99,6.5,Used,Feb-Apparel
6980,15426,21322,2/25/2019,GGOEGAEC029114,1,18.99,6.5,Used,Feb-Apparel
6981,15426,21322,2/25/2019,GGOEGAER033215,1,24.99,6.5,Not Used,Feb-Apparel
6982,15426,21322,2/25/2019,GGOEGDHB071999,1,33.99,6.5,Used,Feb-Drinkware
6983,15426,21322,2/25/2019,GGOEGDHB072099,2,19.99,6.5,Used,Feb-Drinkware
6984,15426,21322,2/25/2019,GGOEGDHC018299,10,2.99,6.5,Clicked,Feb-Drinkware
6985,15426,21322,2/25/2019,GGOEGDWC020199,1,8.99,6.5,Used,Feb-Drinkware
6986,15426,21322,2/25/2019,GGOEGHGC019799,10,3.5,6.5,Used,Feb-Lifestyle
6987,15426,21322,2/25/2019,GGOEGHPA002910,2,21.99,6.5,Clicked,Feb-Headgear
6988,15426,21322,2/25/2019,GGOEGHPJ080310,2,18.99,6.5,Not Used,Feb-Headgear
6989,15426,21322,2/25/2019,GGOEGKAA019299,10,1.99,6.5,Not Used,Feb-Office
6990,15426,21322,2/25/2019,GGOEGOAQ012899,20,2.5,6.5,Used,Feb-Office
6991,15426,21322,2/25/2019,GGOEGOAQ018099,10,3.99,6.5,Clicked,Feb-Office
6992,15426,21322,2/25/2019,GGOEGOAQ020099,20,2.99,6.5,Clicked,Feb-Office
6993,15426,21322,2/25/2019,GGOEGOAR021999,15,1.5,6.5,Used,Feb-Office
6994,15426,21323,2/25/2019,GGOEGAWR061048,1,19.19,6.5,Clicked,Feb-Apparel
6995,15426,21324,2/25/2019,GGOEGHGC019799,1,2.8,6.5,Used,Feb-Lifestyle
6996,15426,21324,2/25/2019,GGOEGHGH019699,2,2.8,6.5,Clicked,Feb-Lifestyle
6997,12647,21324,2/25/2019,GGOEGHGR019499,1,2.8,6.5,Not Used,Feb-Lifestyle
6998,12647,21324,2/25/2019,GGOEGHGT019599,1,2.8,6.5,Used,Feb-Lifestyle
6999,12647,21325,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
7000,12647,21328,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7001,12647,21328,2/25/2019,GGOENEBQ079099,1,79.0,6.5,Clicked,Feb-Nest-USA
7002,12647,21329,2/25/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
7003,12647,21330,2/25/2019,GGOENEBB078899,2,119.0,6.5,Not Used,Feb-Nest-USA
7004,12647,21331,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
7005,12647,21332,2/25/2019,GGOENEBB078899,1,119.0,6.5,Used,Feb-Nest-USA
7006,12647,21333,2/25/2019,GGOEGBRD079699,1,99.99,6.5,Clicked,Feb-Backpacks
7007,12647,21334,2/25/2019,GGOENEBQ078999,1,119.0,6.5,Not Used,Feb-Nest-USA
7008,12647,21335,2/25/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
7009,12647,21340,2/25/2019,GGOENEBQ078999,1,119.0,6.5,Not Used,Feb-Nest-USA
7010,12647,21341,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7011,12647,21343,2/25/2019,GGOEGHPB071610,1,10.99,6.5,Not Used,Feb-Apparel
7012,12647,21344,2/25/2019,GGOENEBQ078999,1,119.0,6.5,Clicked,Feb-Nest-USA
7013,12647,21346,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Not Used,Feb-Nest-USA
7014,12647,21347,2/25/2019,GGOENEBQ081699,1,104.0,8.7,Clicked,Feb-Nest-Canada
7015,12647,21348,2/25/2019,GGOENEBB078899,2,119.0,6.5,Not Used,Feb-Nest-USA
7016,15894,21349,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
7017,15894,21350,2/25/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
7018,15894,21355,2/25/2019,GGOENEBB078899,1,119.0,6.5,Not Used,Feb-Nest-USA
7019,15894,21356,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7020,15894,21357,2/25/2019,GGOENEBQ078999,2,119.0,6.5,Not Used,Feb-Nest-USA
7021,15894,21359,2/25/2019,GGOEGDHB072099,1,15.99,6.5,Clicked,Feb-Drinkware
7022,15894,21360,2/25/2019,GGOEGHPJ080310,1,15.19,6.5,Clicked,Feb-Headgear
7023,15894,21360,2/25/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
7024,15894,21361,2/25/2019,GGOEYFKQ020699,2,1.99,6.5,Clicked,Feb-Office
7025,15894,21362,2/25/2019,GGOEAAWC061648,1,19.19,6.5,Clicked,Feb-Apparel
7026,15894,21363,2/25/2019,GGOENEBB078899,1,119.0,6.5,Used,Feb-Nest-USA
7027,15894,21364,2/25/2019,GGOENEBQ078999,1,119.0,6.5,Used,Feb-Nest-USA
7028,15894,21365,2/25/2019,GGOEYAAJ032514,1,18.99,6.5,Clicked,Feb-Apparel
7029,15894,21366,2/25/2019,GGOEADWQ015699,1,10.39,6.5,Clicked,Feb-Drinkware
7030,15894,21366,2/25/2019,GGOEYAYR068625,1,15.19,6.5,Used,Feb-Apparel
7031,15894,21367,2/26/2019,GGOEGGCX056199,1,100.0,0.0,Clicked,Feb-Gift Cards
7032,15894,21369,2/26/2019,GGOEGGCX056199,1,100.0,0.0,Clicked,Feb-Gift Cards
7033,15894,21371,2/26/2019,GGOENEBB078899,2,119.0,6.5,Used,Feb-Nest-USA
7034,15894,21372,2/26/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7035,15894,21372,2/26/2019,GGOENEBQ078999,1,119.0,6.5,Used,Feb-Nest-USA
7036,15894,21373,2/26/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
7037,15894,21374,2/26/2019,GGOENEBQ079099,2,79.0,6.5,Used,Feb-Nest-USA
7038,15894,21375,2/26/2019,GGOENEBB079299,2,79.0,6.5,Clicked,Feb-Nest-USA
7039,15894,21375,2/26/2019,GGOENEBQ079099,3,79.0,6.5,Used,Feb-Nest-USA
7040,15894,21375,2/26/2019,GGOENEBQ079199,1,79.0,6.5,Clicked,Feb-Nest-USA
7041,15894,21376,2/26/2019,GGOENEBQ079099,1,79.0,6.5,Clicked,Feb-Nest-USA
7042,15894,21376,2/26/2019,GGOENEBQ079199,2,79.0,6.5,Clicked,Feb-Nest-USA
7043,15894,21377,2/26/2019,GGOEGFKQ020399,25,1.59,20.74,Clicked,Feb-Office
7044,15894,21377,2/26/2019,GGOEGFSR022099,25,1.59,20.74,Clicked,Feb-Lifestyle
7045,15894,21377,2/26/2019,GGOEGGOA017399,25,0.79,20.74,Clicked,Feb-Office
7046,15894,21378,2/26/2019,GGOENEBJ079499,1,149.0,6.5,Not Used,Feb-Nest-USA
7047,15894,21380,2/26/2019,GGOEADHJ015599,1,19.19,6.5,Used,Feb-Drinkware
7048,15894,21380,2/26/2019,GGOEGAFB035815,1,44.79,6.5,Clicked,Feb-Apparel
7049,15894,21380,2/26/2019,GGOEGAPB058213,1,59.99,6.5,Clicked,Feb-Apparel
7050,15894,21380,2/26/2019,GGOEGDWR015799,1,10.39,6.5,Used,Feb-Drinkware
7051,15894,21380,2/26/2019,GGOEGFKQ020799,2,2.39,6.5,Clicked,Feb-Office
7052,15894,21380,2/26/2019,GGOEGPJC203399,1,3.99,6.5,Clicked,Feb-Lifestyle
7053,15894,21387,2/26/2019,GGOENEBQ078999,1,119.0,6.5,Not Used,Feb-Nest-USA
7054,15867,21388,2/26/2019,GGOEGCLB020832,2,8.79,6.5,Not Used,Feb-Bags
7055,15867,21389,2/26/2019,GGOENEBB078899,1,119.0,6.5,Used,Feb-Nest-USA
7056,15867,21391,2/26/2019,GGOENEBB078899,1,119.0,6.5,Used,Feb-Nest-USA
7057,15867,21391,2/26/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7058,15867,21391,2/26/2019,GGOENEBQ078999,1,119.0,6.5,Clicked,Feb-Nest-USA
7059,15867,21395,2/26/2019,GGOENEBQ078999,1,119.0,6.5,Used,Feb-Nest-USA
7060,15867,21396,2/26/2019,GGOEYHPA003510,1,21.99,6.5,Clicked,Feb-Headgear
7061,15867,21398,2/26/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7062,15867,21399,2/26/2019,GGOEGBFC018799,15,3.99,13.78,Clicked,Feb-Bags
7063,15867,21399,2/26/2019,GGOEGOAQ020099,15,2.39,13.78,Used,Feb-Office
7064,15867,21400,2/26/2019,GGOENEBB078899,2,119.0,6.5,Used,Feb-Nest-USA
7065,15867,21402,2/26/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7066,15867,21403,2/26/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
7067,15867,21403,2/26/2019,GGOENEBQ078999,1,119.0,6.5,Used,Feb-Nest-USA
7068,15867,21405,2/26/2019,GGOENEBQ079099,2,79.0,6.5,Used,Feb-Nest-USA
7069,15867,21410,2/26/2019,GGOENEBQ079199,1,79.0,6.5,Clicked,Feb-Nest-USA
7070,15867,21411,2/26/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
7071,15867,21412,2/26/2019,GGOENEBJ079499,1,149.0,6.5,Not Used,Feb-Nest-USA
7072,15867,21412,2/26/2019,GGOENEBQ078999,1,119.0,6.5,Used,Feb-Nest-USA
7073,15867,21413,2/26/2019,GGOENEBB078899,1,119.0,6.5,Clicked,Feb-Nest-USA
7074,15867,21414,2/26/2019,GGOENEBQ078999,2,119.0,6.5,Clicked,Feb-Nest-USA
7075,15867,21415,2/26/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
7076,15867,21420,2/26/2019,GGOEGOAC021799,3,0.99,6.5,Used,Feb-Office
7077,15867,21420,2/26/2019,GGOEGOAQ012899,4,2.5,6.5,Used,Feb-Office
7078,15867,21420,2/26/2019,GGOEGOAQ020099,4,2.99,6.5,Clicked,Feb-Office
7079,15867,21421,2/26/2019,GGOEGOAQ020099,12,2.39,12.76,Clicked,Feb-Office
7080,15867,21423,2/27/2019,GGOENEBQ079099,1,79.0,6.5,Used,Feb-Nest-USA
7081,15867,21425,2/27/2019,GGOENEBJ079499,2,149.0,6.5,Clicked,Feb-Nest-USA
7082,15867,21426,2/27/2019,GGOEGAAJ032614,1,15.19,6.5,Used,Feb-Apparel
7083,12472,21426,2/27/2019,GGOEGAER029214,1,15.19,6.5,Clicked,Feb-Apparel
7084,12472,21427,2/27/2019,GGOENEBQ078999,1,119.0,6.5,Clicked,Feb-Nest-USA
7085,12472,21428,2/27/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
7086,12472,21428,2/27/2019,GGOENEBQ079099,1,79.0,6.5,Not Used,Feb-Nest-USA
7087,12472,21429,2/27/2019,GGOEGOAJ021599,1,19.99,6.5,Used,Feb-Office
7088,12472,21430,2/27/2019,GGOEGDWC020199,1,7.19,6.5,Not Used,Feb-Drinkware
7089,12472,21431,2/27/2019,GGOEGAAB033814,2,15.19,6.5,Clicked,Feb-Apparel
7090,12472,21431,2/27/2019,GGOEGAAB058914,2,17.59,6.5,Not Used,Feb-Apparel
7091,12472,21432,2/27/2019,GGOEGDHC074099,1,15.19,17.96,Used,Feb-Drinkware
7092,12472,21432,2/27/2019,GGOEGHPA002910,1,17.59,17.96,Used,Feb-Headgear
7093,12472,21432,2/27/2019,GGOEGOAR013099,1,4.4,17.96,Not Used,Feb-Office
7094,12472,21432,2/27/2019,GGOEGOCL077699,1,11.99,17.96,Clicked,Feb-Notebooks & Journals
7095,12472,21435,2/27/2019,GGOENEBJ079499,1,149.0,6.5,Clicked,Feb-Nest-USA
7096,12472,21437,2/27/2019,GGOENEBJ079499,1,149.0,6.5,Used,Feb-Nest-USA
7097,12472,21438,2/27/2019,GGOENEBJ079499,3,149.0,6.5,Used,Feb-Nest-USA
7098,12472,21439,2/27/2019,GGOEGDHC074099,1,15.19,6.5,Clicked,Feb-Drinkware
7099,12472,21439,2/27/2019,GGOEGHPB071610,1,8.79,6.5,Used,Feb-Apparel
7100,12472,21440,2/27/2019,GGOEYAFB073116,1,55.99,6.5,Clicked,Feb-Apparel
7101,12472,21441,2/27/2019,GGOEGAEQ027913,1,16.99,6.5,Not Used,Feb-Apparel
